商家ID,店名,地址,城市,州,纬度,经度,评分,评论数,分类,营业时间
ZmvCkhsCOWqA7ikXlbIr2g,Vals,4632 Freret St,New Orleans,LA,29.9348117,-90.1061241,4.0,116,"Seafood, Cocktail Bars, Nightlife, Bars, Restaurants, Cajun/Creole, Tacos, Mexican","{'Monday': '11:0-15:30', 'Tuesday': '16:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
_WgHwh1otHKk_cS3TRcaug,BurgerFuel Broad Ripple,6320 Guilford Ave,Indianapolis,IN,39.8702559,-86.1432927,4.0,375,"Restaurants, Burgers","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
bmz4siaejdjs4_yS_mYW4A,Cool Springs Brewery,"600A Frazier Dr, Ste 135",Franklin,TN,35.945213,-86.821891,3.5,264,"American (Traditional), Fish & Chips, Restaurants, Brewpubs, Breweries, Food, Gastropubs, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}"
Fok0BLJP0OMxbbl3l6QmZA,Sauce on the Side,7810 Forsyth Blvd,Clayton,MO,38.6499759129,-90.3374733208,4.5,330,"Restaurants, Italian, Salad","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-20:0'}"
P1rfYX62C_HD4t3TjO41BQ,Kolache Factory,2604 S,Brentwood,MO,38.6138402558,-90.3487425483,4.0,148,"Event Planning & Services, Breakfast & Brunch, Restaurants, Bakeries, Food, Caterers, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-12:0', 'Friday': '6:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
yLh19zRsOYbs2ukRTEhkpA,The Chloe,4125 St Charles Ave,New Orleans,LA,29.9270738,-90.0993069,4.5,101,"Cajun/Creole, Restaurants, Event Planning & Services, Nightlife, Cocktail Bars, Hotels & Travel, Hotels, Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:30', 'Saturday': '11:0-20:0', 'Sunday': '10:0-21:0'}"
Mf1sUtl_KcQqfSUM-8iwfQ,Salt N Pepper,403 Iberville St,New Orleans,LA,29.9524141,-90.0657275,3.0,103,"Restaurants, Indian, Halal, Pakistani","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
hp9h_Cq-W0ki7JMArSvYSQ,Jack's London Grill,1050 62nd Ave N,St Petersburg,FL,27.8280965,-82.6491671,4.5,465,"British, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}"
stqWlKEgXweNQSsxOsHjVA,Mahony's Po-Boys & Seafood  - Uptown,3454 Magazine St,New Orleans,LA,29.9225326544,-90.0901436806,3.5,671,"American (Traditional), Seafood, Bars, Sandwiches, Nightlife, Cajun/Creole, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
W8YDBLJkvjVf0VUgXwE8VQ,Cafe Conti,830 Conti St,New Orleans,LA,29.956512,-90.068194,4.0,588,"Hotels & Travel, Breakfast & Brunch, French, Hotels, Salad, Event Planning & Services, Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
caSFK6m6kbifsD9ZF7bCNw,Bourbon Street Distillery,361 Indiana Ave,Indianapolis,IN,39.772674,-86.16282,3.5,189,"Nightlife, American (Traditional), Food, Bars, Restaurants, Beer, Wine & Spirits","{'Monday': '11:0-3:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-0:0'}"
7s5ImgKYDMrwYtFuNZuLjw,Lucas Park Grille,1234 Washington Ave,Saint Louis,MO,38.63181,-90.198211,3.5,243,"American (New), Bars, Nightlife, Cocktail Bars, Restaurants, Lounges","{'Monday': '11:0-1:30', 'Tuesday': '11:0-1:30', 'Wednesday': '11:0-1:30', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '12:0-16:0', 'Sunday': '12:0-16:0'}"
9GdGe93oLy8MTtmEsfmgEg,Sanctuaria,4198 Manchester Ave,Saint Louis,MO,38.6272097,-90.2540299,3.5,357,"Bars, Restaurants, Tapas Bars, Cocktail Bars, Nightlife, Latin American","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
SSZDGl2J-CEyIzuIbEiYNQ,Caleco's Bar & Grill,101 N Broadway,Saint Louis,MO,38.62644,-90.1897829,3.0,532,"Bars, Nightlife, American (New), Italian, Sports Bars, Restaurants, Food, American (Traditional)","{'Monday': '11:0-3:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}"
tAYDA1RuZfG88zF6Pzp8cw,615 Chutney,7075 Hwy 70S,Nashville,TN,36.0732056543,-86.9187667206,4.5,132,"Food Trucks, Food, Vegetarian, Vegan, Restaurants, Indian, Street Vendors","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '16:30-19:30'}"
Sa09GY2yv5gn15qfZ5JKsA,The Hot Tomato,2702 E College Ave,Ruskin,FL,27.7135140377,-82.3978910968,4.0,215,"Bakeries, Sandwiches, Food, Coffee & Tea, Restaurants","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-17:0'}"
pdh91rffpM9QptHSXjJFVQ,Viet Kitchen,3698 W Waters Ave,Tampa,FL,28.0247456,-82.5034875,4.5,109,"Food, Vegetarian, Bubble Tea, Vietnamese, Restaurants","{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0', 'Sunday': '17:0-20:0'}"
quCIR7UcrMmpaKXYwet8pw,Convivio Italian Artisan Cuisine,"11529 Spring Mill Rd, Ste 300",Carmel,IN,39.955078,-86.163923,4.5,339,"Restaurants, Pizza, Salad, Italian","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}"
bW8D7Q1LAEehQshsaypkCg,Toast 101,4699 E Speedway Blvd,Tucson,AZ,32.2364706,-110.8930937,3.0,182,"Breakfast & Brunch, Burgers, Sandwiches, Restaurants","{'Monday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
L05ImY9-Qga2ri7FKrnvAw,Thai Coconut and Sushi,1280 S Missouri Ave,Clearwater,FL,27.951473,-82.7878604,3.5,161,"Sushi Bars, Restaurants, Thai","{'Monday': '16:30-21:15', 'Tuesday': '16:30-21:15', 'Wednesday': '16:30-21:15', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30', 'Sunday': '16:30-21:15'}"
Y0izXh4Dv1_YU68tn43Xiw,Handlebar Coffee Roasters,2720 De La Vina St,Santa Barbara,CA,34.4364214,-119.7255464,4.5,221,"Bars, Food, Coffee & Tea, Nightlife, Wine Bars, Coffee Roasteries, Bakeries","{'Monday': '0:0-0:0', 'Tuesday': '7:0-13:0', 'Wednesday': '7:0-13:0', 'Thursday': '7:0-13:0', 'Friday': '7:0-13:0', 'Saturday': '7:0-13:0', 'Sunday': '7:0-13:0'}"
Q0pFg3ri7kt9xIxxXh7-RQ,SOMO Manayunk,4311 Main St,Philadelphia,PA,40.0250874,-75.2221876,3.5,288,"Tapas/Small Plates, Restaurants, American (New), Nightlife, Breakfast & Brunch, Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-0:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}"
15OmkswaBLhN0X6UETqvaQ,We Olive & Wine Bar,"4991 S Virginia St, Unit B",Reno,NV,39.4793599,-119.7920977,5.0,102,"Bars, Nightlife, Specialty Food, Arts & Crafts, Wine Bars, Food, Event Planning & Services, Cooking Classes, Venues & Event Spaces, Restaurants, Shopping, Tapas/Small Plates, Olive Oil","{'Monday': '0:0-0:0', 'Tuesday': '10:30-14:30', 'Wednesday': '10:30-19:30', 'Thursday': '10:30-19:30', 'Friday': '10:30-19:30', 'Saturday': '11:30-19:30', 'Sunday': '11:30-18:0'}"
jDHFzjdJ0tHwxXunU1cWuQ,Don Pan International Bakery,202 N Dale Mabry Hwy,Tampa,FL,27.9460281,-82.5061077,3.0,109,"Restaurants, Food, Bakeries, Breakfast & Brunch, Venezuelan, Delis, Sandwiches, Latin American","{'Monday': '8:0-18:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-20:0'}"
6K3i3-hBaRgNAJi03mt1fA,Johnny Grits Tarpon Springs,857 E Klosterman Rd,Tarpon Springs,FL,28.1235524,-82.7424158,4.0,424,"Diners, Restaurants, Burgers, Southern, Breakfast & Brunch","{'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
yOpDNCFH_VZ91nO22U24Vw,Bravo! Cucina Italiana,3413 Veterans Memorial Blvd,Metairie,LA,30.0041447253,-90.1586916,3.5,124,"Cocktail Bars, Restaurants, Nightlife, Bars, Gluten-Free, Italian, Desserts, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
nSsNTnwOMMFZ6vggivBvIw,OP Italian,10 S W St,Indianapolis,IN,39.7667093388,-86.1674810859,4.0,282,"Restaurants, Bars, Italian, Wine Bars, Nightlife","{'Monday': '6:30-11:0', 'Tuesday': '18:0-22:0', 'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '18:0-22:0', 'Sunday': '7:0-11:0'}"
9OG5YkX1g2GReZM0AskizA,Romano's Macaroni Grill,5505 S Virginia St,Reno,NV,39.4761165,-119.7893392,2.5,339,"Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '11:0-21:0'}"
zsQ1_PNV3KN0EWhAE-WV9g,Tohono Chul Garden Bistro,7366 N Paseo Del Norte,Tucson,AZ,32.3398332,-110.9808198,4.0,165,"American (New), Venues & Event Spaces, Restaurants, Breakfast & Brunch, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-20:0', 'Saturday': '8:0-16:30', 'Sunday': '8:0-16:30'}"
lo3zYtvPB6-iVok2C7HsGw,Old New Orleans Rum,2815 Frenchmen St,New Orleans,LA,29.9865508,-90.05925,4.5,283,"Food, Tours, Distilleries, Hotels & Travel, Beer, Wine & Spirits, Breweries","{'Monday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-17:0'}"
Oeaerj6kDDBRGnUh0wLAvA,Woody's BBQ,5112 Hollister Ave,Santa Barbara,CA,34.4354134,-119.802905,3.0,286,"Restaurants, Barbeque","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
irXywqvfXj9maLLOBQMYvg,Manakeesh Cafe Bakery & Grill,4420 Walnut St,Philadelphia,PA,39.9549844,-75.2115232,4.0,646,"Bakeries, Food, Mediterranean, Breakfast & Brunch, Middle Eastern, Restaurants, Lebanese, Coffee & Tea, Halal","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '14:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:0'}"
7mCP8zNAT2g_yJ4jbX13eA,It's Nutts,1382 River Rd,Titusville,NJ,40.3022192066,-74.8709232504,3.5,206,"Diners, Event Planning & Services, Caterers, American (Traditional), Pizza, Restaurants","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
Yh_KhyVD6ZBwsIQQ1wSUpw,Pho An Hoa Restaurant,2730 W Waters Ave,Tampa,FL,28.0250188,-82.4881568,4.0,160,"Vietnamese, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:0'}"
sJmqrVw2Q8g2UcCu7LY7TA,Joia Fabulous Pizza & Martini Bar,10475 Gibsonton Dr,Riverview,FL,27.8547046,-82.3281056,3.5,180,"Nightlife, Restaurants, Food, Pizza, Bars, Seafood","{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-21:0'}"
hFfrCMOMVvhDwCTGCcs1aQ,Taziki's Mediterranean Cafe - Keystone Crossing,"4025 E 82nd St, Ste 101",Indianapolis,IN,39.90706,-86.09686,4.0,152,"Cafes, Restaurants, Greek, Delis, Caterers, Sandwiches, Event Planning & Services, Mediterranean","{'Monday': '0:0-0:0', 'Tuesday': '11:0-13:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-19:0'}"
_gaOrkYtODrxY0JlWFe-sQ,High Point Cafe,602 Carpenter Ln,Philadelphia,PA,40.0461716,-75.1959108,4.0,117,"Food, Cafes, Creperies, Desserts, Bakeries, Coffee & Tea, Restaurants, Gluten-Free, Breakfast & Brunch","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}"
trwHwsXOVV-ZmF-MtP98BA,High Street Philadelphia,101 S 9th St,Philadelphia,PA,39.949579,-75.1553831,4.0,807,"Cafes, Pizza, American (New), Breakfast & Brunch, Sandwiches, Restaurants","{'Monday': '7:0-0:0', 'Tuesday': '8:0-15:30', 'Wednesday': '8:0-19:30', 'Thursday': '8:0-19:30', 'Friday': '8:0-19:30', 'Saturday': '8:0-19:0'}"
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,820 N Broad St,Philadelphia,PA,39.9686973,-75.1606146,4.5,138,"Trinidadian, Caribbean, Restaurants, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}"
4iu7fFErsz7LS298z4bk8g,R & G's Ping Pong,273 E Swedesford Rd,Wayne,PA,40.0741583848,-75.4306093732,3.5,230,"Seafood, Noodles, Chinese, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:30-21:0'}"
xmyyCbcUhXaiYqzejO0Sgg,Olivette Diner,9638 Olive Blvd,Saint Louis,MO,38.6731041206,-90.3871559758,4.0,150,"Diners, Restaurants","{'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
ILAaYiFUQHXPQlo_0kfD-w,Tin Roof,1000 Clark Ave,St. Louis,MO,38.6241998346,-90.1964923882,3.0,137,"Music Venues, Pubs, Breakfast & Brunch, American (Traditional), Restaurants, Nightlife, American (New), Arts & Entertainment, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-2:0'}"
bjhCtlYHrkgA5Ku8l-rB3g,Our Daily Bread,2700 De La Vina St,Santa Barbara,CA,34.435812,-119.725001,3.5,106,"Restaurants, Cafes, Breakfast & Brunch, Bakeries, Food","{'Monday': '0:0-0:0', 'Tuesday': '6:30-15:30', 'Wednesday': '6:30-15:30', 'Thursday': '6:30-15:30', 'Friday': '6:30-15:30', 'Saturday': '6:30-15:30', 'Sunday': '6:30-16:0'}"
ga7jZd-JccpMqdSTgY2lUA,Marjie's Grill,320 S Broad Ave,New Orleans,LA,29.9632507,-90.0890782,4.5,172,"Barbeque, Southern, Pan Asian, Thai, Vietnamese, Asian Fusion, Salad, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
BJeM2i8sJ_ulULeIAuNq0g,Caffe Galleria Restaurant Market,23 N Union St,Lambertville,NJ,40.3664065,-74.945375,4.0,217,"Restaurants, Mediterranean, Cafes","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
GAuweBrcC_wK3a0UhZjwfA,Loco Pez,2401 E Norris St,Philadelphia,PA,39.977142,-75.127202,4.0,650,"Restaurants, Tacos, Bars, Nightlife, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
JyOfFuVEGnhLdoN3K1WewQ,Jethro's Café and Tavern,8735 E Broadway Blvd,Tucson,AZ,32.2214274,-110.8059965,3.5,126,"Sandwiches, Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Diners","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
jtgBkAQuchDYgkdsebzLsQ,Old Town Coffee,5877 Hollister Ave,Goleta,CA,34.4357545697,-119.8283771381,4.0,300,"Coffee & Tea, Food, Bakeries, Coffee Roasteries","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-17:0'}"
UiRc8q_KiEeFuWNjuovqxA,Grapeseed,5400 Nottingham Ave,Saint Louis,MO,38.585804,-90.284666,4.0,140,"Italian, American (New), Nightlife, Restaurants, Bars, Sandwiches, Wine Bars","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
xqrlUnrLo1t9UP38S02qeg,Park Avenue Coffee - The Hill,5105 Columbia Ave,Saint Louis,MO,38.610889,-90.2725892,4.5,124,"Cafes, Coffee & Tea, Restaurants, Bakeries, Food, Juice Bars & Smoothies, Local Flavor, Desserts","{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:30-18:30'}"
VJf43klnGMmKFSzYJ19vEg,4th Street Shrimp Store,1006 4th St N,Saint Petersburg,FL,27.7821024,-82.6388697,4.0,312,"Restaurants, Nightlife, Burgers, Beer Bar, Bars, Seafood","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}"
_5rx2qVN9rkiohyzfdlo0A,P.F. Chang's,25 The Blvd Saint Louis,Richmond Heights,MO,38.6345147,-90.3452983,3.0,237,"Chinese, Asian Fusion, Gluten-Free, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
IsmxvaMe2i-eWnHDyC0WJQ,Rice & Mix,128 S 12th St,Philadelphia,PA,39.949329,-75.160724,3.5,188,"Restaurants, Korean","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '16:0-21:0'}"
A0zZI5AnaeK4-vKoc9ABmg,Aroy Thai,1140 Central Park Dr,O Fallon,IL,38.5738228,-89.9310173,3.5,157,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
8CC7IN8NeWlm5PeZVWvcRQ,Krispy Kreme,5621 E Broadway Blvd,Tucson,AZ,32.222019,-110.8722656,3.0,120,"Food, Coffee & Tea, Donuts","{'Monday': '5:30-22:0', 'Tuesday': '5:30-22:0', 'Wednesday': '5:30-22:0', 'Thursday': '5:30-22:0', 'Friday': '5:30-23:0', 'Saturday': '5:30-23:0', 'Sunday': '5:30-22:0'}"
HdiWY4WV6laZflpfcLyo8A,Elliott's On Congress,135 E Congress St,Tucson,AZ,32.2223225,-110.9689888,4.0,235,"American (New), Restaurants, American (Traditional), Food, Nightlife, Bars, Karaoke, Seafood","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '10:0-2:0'}"
KnVtTqZoGJiKfkLMkSlilA,Epicurean Garage,570 Simpson Dr,Chester Springs,PA,40.0769412,-75.6902218,4.0,149,"Restaurants, Nightlife, American (New), Bars, American (Traditional)","{'Monday': '0:0-0:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-15:0'}"
4RMHlggaIdNibPUJPVEd6w,Bridgewater's Pub,30th Street Station,Philadelphia,PA,39.95528,-75.18251,3.5,162,"American (New), Bars, Restaurants, Nightlife","{'Monday': '11:30-0:0', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-21:0'}"
4MFIksBbFgsbVyqH9Tmoiw,Pizzology Craft Pizza & Pub,"608 Massachusetts Ave, Ste A",Indianapolis,IN,39.7757298,-86.1482486,3.5,244,"Italian, Cocktail Bars, Food, Nightlife, Bars, Wine Bars, Restaurants, Beer Bar, Pubs, Pizza, Soul Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
uIlFxzyoJy7ud9j12aK7MA,DJ Kitchen,4040 City Ave,Philadelphia,PA,40.0074349,-75.2124437,4.5,117,"Restaurants, Chinese, Noodles, Dim Sum, Bubble Tea, Food, Szechuan","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '12:45-23:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '12:0-22:0'}"
P8QLcGZZOPgl9w_3ARBKiQ,Hai Street Kitchen & Co,125 S 40th St,Philadelphia,PA,39.954687,-75.202181,3.5,100,"Japanese, Asian Fusion, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
TzkVUJab9Sh0CqDk2sCF-w,Bayona,430 Dauphine St,New Orleans,LA,29.9573006,-90.0680821,4.0,746,"Restaurants, Mediterranean, Salad, American (New), Nightlife, Bars, Gastropubs, Gluten-Free","{'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}"
SxbqEgEwrGmtgvQAgM6kIg,Locale Market,179 2nd Ave N,Saint Petersburg,FL,27.7741487513,-82.6351237564,4.0,485,"Grocery, Specialty Food, Event Planning & Services, Food, Caterers","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}"
ynOYkpRAQIEGI-GGTByBKA,Tony's Place Bar & Grill,1297 Greeley Ave,Ivyland,PA,40.213311,-75.0701036,3.5,184,"American (New), Restaurants, Bars, American (Traditional), Pizza, Nightlife","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
