用户ID,商家ID,评分,评论时间
T2CenOfGvQsbAEY9YdNhBQ,5fCpIolPWznGdz3D6hjrvg,5.0,2013-08-11 19:48:07
T3Nhi1hAa3tagnod8KP8hg,e_MDOxwYA6b8XThonDDI_g,5.0,2014-08-12 22:09:57
T46BA9GqSKY2BkkKbqamVg,6dDC5PSmPEoJYuM8r8dN_A,3.0,2010-03-13 10:43:48
T46BA9GqSKY2BkkKbqamVg,Fbi_W-EQqJ6Ay5_5UGnO5A,4.0,2009-07-01 09:27:42
T46BA9GqSKY2BkkKbqamVg,IDjYyBrPW5C2CT9mXsyuBA,3.0,2010-04-01 08:53:19
T46BA9GqSKY2BkkKbqamVg,jmMCUCuErJP7EtR_6RVRig,2.0,2009-07-09 23:39:49
T46BA9GqSKY2BkkKbqamVg,vSuBdRP57QxIvURlZV-6FA,1.0,2009-07-12 05:33:36
T4Ehd2aNc2fh63boRl0hUQ,thb9MKU1kOG_TZ0sn2RxcA,5.0,2014-02-01 15:41:26
T4Pq2T8WGExBbFGX6XPpYQ,0bPLkL0QhhPO5kt1_EXmNQ,1.0,2012-06-24 10:33:18
T4Pq2T8WGExBbFGX6XPpYQ,NBVR352MT2JkObaT1MfIDQ,5.0,2011-10-28 20:14:27
T4Pq2T8WGExBbFGX6XPpYQ,r1Z0jFdYpNUdIuvsIx21jA,5.0,2013-12-17 13:00:47
T6TInNEhz-qm5tT_ZjQEoA,ZpgVL2z1kgRi954c9m9INw,5.0,2018-03-18 13:10:30
T74Ex3g-1cxqlumV3kYXNg,P4FbQGEWTp73MXjG1N-e_g,5.0,2015-06-16 15:35:57
T9AtZPYC4W81rylyvOOmQQ,7u3LzhyxgPMo__24R4dmAQ,5.0,2010-11-28 23:00:57
T9AtZPYC4W81rylyvOOmQQ,XqSLir6xs3I6ntf-xIQzrQ,3.0,2014-01-25 19:33:30
T9AtZPYC4W81rylyvOOmQQ,jHrp-GQ2iSKUgHd_dvnWqg,5.0,2011-12-11 21:46:31
T9YdQIlKEd_ytTXRQ5dpaw,dGUyXgFW1WSYMgRypKaYew,4.0,2014-03-10 03:46:11
T9p_H8NK2A8kXk-MZJgW7Q,6JFMbFYVbl8ufz74NSDgOA,3.0,2010-05-23 03:00:47
TAJjurJ9bv6q56LJHehB3w,KHe6HAqmyioITwTvg9Bbcg,4.0,2009-03-06 18:59:09
TBVwAvxz70PSi4Y3sOixWg,kZ1q0K13tFYG_ZJrVvsJHA,5.0,2016-11-29 03:38:49
TByIC8xa764582FYwIwPeA,yuNf6vYaIZYe88g6pouAiA,1.0,2011-09-10 22:53:52
TE199OBEeJ4gmtRo-2kOfw,0UJqTczta018RoktahC0jw,5.0,2018-11-24 19:40:17
TE199OBEeJ4gmtRo-2kOfw,FlDkxuO6MGrW7x1OJTtJew,5.0,2018-07-11 17:12:35
TE199OBEeJ4gmtRo-2kOfw,GM6j5hDNqra0pVfTcpTMMw,5.0,2018-03-15 15:38:20
TE199OBEeJ4gmtRo-2kOfw,SyKHFYhRzW1hlwDga5EWWw,5.0,2013-09-05 15:20:46
TE199OBEeJ4gmtRo-2kOfw,VVH6k9-ycttH3TV_lk5WfQ,5.0,2017-09-14 18:36:45
TES0PPhg-9jaFj9v28M0cw,kKPJLiHIr9Gd9sYs3GhxDQ,5.0,2015-06-04 20:03:57
TESUeCPNTpoovu7sJypdzw,Mgaxy0pJAlhAjdNivhu82A,5.0,2016-03-29 00:19:41
TFN3KZqfhMfikiDGORZVlA,JxC9SCQF4aS2lHhRNkKjsQ,5.0,2020-02-09 18:34:48
TFN3KZqfhMfikiDGORZVlA,U_NagvNEa4k150qLgul_zw,5.0,2020-12-01 15:26:27
TFN3KZqfhMfikiDGORZVlA,dpwkz52tHB2MCPv53I2aRA,1.0,2020-09-13 07:32:04
TFN3KZqfhMfikiDGORZVlA,pPKFIFDY2u1KCupXzHNtnw,4.0,2019-09-29 23:16:39
TFN3KZqfhMfikiDGORZVlA,vetEEi-77Mlik9SogwlcFg,4.0,2020-11-05 20:33:51
TFWtU4CQU8l84Uj88DRcKw,thb9MKU1kOG_TZ0sn2RxcA,5.0,2014-02-22 02:12:59
TFwdSSKw3vWJgj0lqqd-iw,_ge7t5HAV_lHG6tVhBDHFw,3.0,2020-01-12 02:35:03
TFwdSSKw3vWJgj0lqqd-iw,diwwt5QBU3-Thig9SVlsOA,4.0,2019-01-17 16:01:15
TFwdSSKw3vWJgj0lqqd-iw,jfIWqMrdWnPNORcDnQ7VNg,3.0,2019-05-18 23:46:03
TG0bhYjtbRWrhZyqwpaW9A,eX7o_-s5TmDT-DMfTV4cmw,3.0,2017-07-18 07:46:09
TG0bhYjtbRWrhZyqwpaW9A,o4IiNbNybcy-L4vzTSoDJw,1.0,2016-01-17 02:17:48
TGHGEwLn691gvfe3mL9I5A,nlVLzktT0RfgSw-ZL4qPRA,1.0,2016-06-17 22:57:44
THJo4sOXgM4jxA9UUocJag,y1Z9tymuBGVDZnYZoLk-2Q,4.0,2021-04-22 19:49:52
THK3LFPPVNREV4Zra_HmXw,j7LZM6rf4Bf33exo6XXKGA,2.0,2017-09-27 05:12:09
THU0eXkboAWId-ZlWCMl2g,Mw1Bj-MrIYUMAUwCAGEKeQ,5.0,2018-07-23 18:04:13
TIFuTbhRcrn3k_reUZR3iw,K_s-9Wd6vXSfnxYFzhE0Kw,3.0,2017-11-05 22:12:53
TINJU5ib4OMlCL07JqYGhA,3X1IHpOzx0IYp5wM7JVF4g,5.0,2013-02-26 15:48:16
TIeXcKbDeGBy-UsgSjRJQg,JIpEYwaAM2XO1s8KHF5-EA,5.0,2015-02-15 23:57:13
TJ8Hawan8jDIZHS7AAZJwg,KHe6HAqmyioITwTvg9Bbcg,4.0,2019-06-19 02:11:56
TLRlAcSlpKkhGvP2nq7w6A,dN7AMKUhwTa4Kk0bdMRPgA,5.0,2018-03-31 20:56:17
TLpnu9BZNLTuB1ngxjnIpA,_EqGhRXzlUaTpu5eToC8MA,4.0,2014-02-17 06:09:02
TM4WQDNrUMJYLZeuZl-OVQ,HDnaNdHEZpQMYXo-ZHHG9g,1.0,2017-08-07 12:27:28
TMGvlV6_Ih3ezILVUGvdXQ,qmiz3iYOn4pZylOe27OTUQ,4.0,2010-09-10 06:10:54
TN-ALIvsOlEEAE6ngtsQEg,KDzLMPTTLihnpcctZLmg0g,2.0,2015-02-13 00:55:06
TNYM6vmcp1Nxibt7vsbx3g,TzNk1TcWLZn0JCpO83hBAA,5.0,2017-05-23 15:51:31
TNYM6vmcp1Nxibt7vsbx3g,vj6AetpADpHOYtMRZsXX3g,5.0,2017-05-21 19:24:21
TNa1OSZ-iz144iMkIyr13g,Nvx2MceKWAtikcAxk_TBMg,1.0,2014-06-01 16:14:22
TO0bPuHD4La4L1xcqd5z9Q,vUrTGX_7HxqeoQ_6QCVz6g,5.0,2017-12-15 18:57:30
TQXEFaoqo66USjGzCk3BDg,oBNrLz4EDhiscSlbOl8uAw,5.0,2017-11-26 22:28:43
TR7ezcRznfr1Jif7euZZJg,Gw7UW0E2BguzL9suQnwDeg,3.0,2016-06-02 21:21:21
TR7ezcRznfr1Jif7euZZJg,I8IPPZvEPdb_xG0nGIMyjA,5.0,2020-09-22 15:54:49
TR7ezcRznfr1Jif7euZZJg,T9n_LqUUhC2b1ALhg57Y5Q,4.0,2013-06-17 02:55:00
TR7ezcRznfr1Jif7euZZJg,kjIyHGVbVpQYK_UzetPShg,5.0,2018-05-25 15:36:58
TR7ezcRznfr1Jif7euZZJg,qqtGFnjyZWV--_YqabSb8A,5.0,2016-07-30 23:31:57
TR7ezcRznfr1Jif7euZZJg,sf-KdXHB5nxfNjl2uUpI6Q,5.0,2014-09-24 01:43:58
TRFyKGJ4cDtKIAPQOFs2HQ,dLLldDhrNbgQVIqf1vGJ4Q,5.0,2020-09-09 21:19:16
TS2j_gt5qugbmQ1R_fq6TA,_EqGhRXzlUaTpu5eToC8MA,5.0,2012-04-23 04:05:25
TSThjU32HAnq3Opa_y2T8Q,LHSTtnW3YHCeUkRDGyJOyw,4.0,2015-07-25 17:34:58
TT4Z-tfhBkeBDBXNZLcuKQ,AtQLrRpQan7UtJcIAo9hsA,4.0,2010-03-25 14:32:20
TThz1MQ2SCb7L48MqoRoLw,2KIDQyTh-HzLxOUEDqtDBg,5.0,2020-02-17 21:02:11
TThz1MQ2SCb7L48MqoRoLw,B7nlRFe3EeQwAWpUpefGHA,4.0,2018-10-06 16:34:32
TThz1MQ2SCb7L48MqoRoLw,PEYgtOhGVoBoWwTJJg4M7A,5.0,2020-03-01 16:21:57
TThz1MQ2SCb7L48MqoRoLw,W57360g1e7xMGerm7wPW0Q,5.0,2019-06-23 14:55:04
TThz1MQ2SCb7L48MqoRoLw,ec0MU8FMDBRM6pLaYbWZBg,4.0,2019-06-16 21:49:32
TThz1MQ2SCb7L48MqoRoLw,fxV5Iv7goPEUz-AReRLxkw,4.0,2018-10-21 19:35:56
TThz1MQ2SCb7L48MqoRoLw,izrRlcMMXei917WAEl3s3Q,5.0,2019-06-13 22:07:20
TThz1MQ2SCb7L48MqoRoLw,yJWLNXLbqsMoB6fgGsvr9A,3.0,2019-03-06 23:04:38
TTibuRAx2gxu-nVAymFijQ,dGUyXgFW1WSYMgRypKaYew,5.0,2014-08-27 15:27:13
TUR21jv1-_GCwmeO3ouOBg,5tLa_hMZjlpuM0tvoKjDGA,5.0,2011-05-01 02:15:33
TUR21jv1-_GCwmeO3ouOBg,Bii6sQO2QNinBq9vdakNBg,5.0,2011-02-27 03:15:41
TUR21jv1-_GCwmeO3ouOBg,YbEVMCXzbcibj2a11Yzg1g,4.0,2013-12-01 00:49:26
TUctSAJ8guGdrwdiuvyfkw,mC_m-4k9Xo1kzjSL0w7uoA,1.0,2015-08-31 15:57:39
TWQdco_Ow_Fcps6Jq2NfKg,3WC9HidyqFisiDxP1dcFCA,5.0,2019-09-18 15:09:17
TX4RFDBXKEEEMMQXoihInA,ol6ATB97MdIuhm6yAGOeMQ,5.0,2018-10-31 03:53:48
TYCkjEHPSJSnFb6m6GDluw,0oSSjekU-3GR8gselReWnA,4.0,2022-01-18 01:21:05
TYCkjEHPSJSnFb6m6GDluw,j-qtdD55OLfSqfsWuQTDJg,2.0,2021-07-20 12:05:13
TZwKmfmbzevOtOoZhlZVxA,Qf4e6amvsjdKgz-b02gvUg,1.0,2011-06-17 06:25:28
TZwKmfmbzevOtOoZhlZVxA,ebuycCvuqc3kn4wSBBOxVQ,1.0,2011-05-24 14:55:50
T_XJsruBmyHSuEkJO1UC0g,PgtqA056auCp5EbcZMbXPQ,1.0,2013-07-16 01:46:13
TaEyaLfO0sB4xqk68nss9A,adb1hOYICrJ1Ix8M0sRpbw,2.0,2014-04-20 02:53:48
TaVuQWmXAhxy_LvIXBs9sg,3xHkEBrXjrTrAY3vpxy23A,5.0,2021-01-06 02:11:29
TbXMSZIGqpvbXL7BFRHMUA,CBo-YlPMKs3vdYJQRtuznQ,2.0,2018-12-10 21:39:57
TbXMSZIGqpvbXL7BFRHMUA,GXFMD0Z4jEVZBCsbPf4CTQ,5.0,2018-12-10 22:11:03
TbXMSZIGqpvbXL7BFRHMUA,Q_L2wD7JrLq-GHVYU1dJfA,2.0,2018-05-02 06:17:37
TcbV7Mdc0jqxZlYtLCBTAg,kpK6SmxIiNoGPNhlEGiL4w,5.0,2018-07-19 00:00:01
TchV5FdrA3-9fgHA-LEbSA,dGUyXgFW1WSYMgRypKaYew,5.0,2014-07-16 00:12:35
TdCeQnHVjA2FgwBnA9lx_g,17xOCrWgZwT4iAx-24NETw,4.0,2020-03-20 17:32:37
TdCeQnHVjA2FgwBnA9lx_g,5ln4ESCi6mnfTBx4bYr4dw,1.0,2019-01-14 00:18:10
TdCeQnHVjA2FgwBnA9lx_g,6_37iH47aHnMODiXVl-gUg,4.0,2019-01-23 18:48:57
TdCeQnHVjA2FgwBnA9lx_g,L5LLN0RafiV1Z9cddzvuCw,5.0,2019-01-19 03:24:57
TdCeQnHVjA2FgwBnA9lx_g,dgyKoIYEYrmRK_hktWBZdA,5.0,2019-01-22 16:24:24
TdrlUOK1UdjDomWhrTKJ3A,8x5RiYBEuThT3KIqiBniUw,2.0,2015-05-28 13:22:29
Tf1EmLLUZ2tlpOhaU2kvpg,EME5hqQLjBD7e2cLryupbA,1.0,2019-10-16 04:33:43
Tf1EmLLUZ2tlpOhaU2kvpg,lo3zYtvPB6-iVok2C7HsGw,5.0,2019-10-18 04:26:17
TfzGqBc2kq6n_4fuYd4AzQ,_pKEjjvNINYXArJwQSsoOg,1.0,2009-10-12 15:31:53
Thj6eXV5lzZrbGjR0lUGpg,zjqh_qoBS1BWVSbC51BNjw,1.0,2019-04-23 12:35:42
Ti5ywmyk8pFakNmf98FB5Q,9FiiDY8Nrmdn81jHHvJSlA,5.0,2014-07-17 02:30:38
TiikA-pjftLxzo5tr-fIig,9xdXS7jtWjCVzL4_oPGv9A,5.0,2018-01-27 18:21:27
TjCS-ZDDpgp38DNKv6bhJA,8rpTqJOgmOCqLN5OCxaVOw,5.0,2017-09-11 15:23:00
TjCS-ZDDpgp38DNKv6bhJA,SbuLL-8eSaUs-huaYR5_IQ,5.0,2018-08-30 03:30:01
Tju-w21DcxSp3Ud1nHYpOg,Gekeq1c-fuezmx0PSGQvzw,1.0,2017-05-16 02:19:57
TjudI8AeyOIW7pRXljD5Qg,ncyt6jLL3iAICPRGFe7Ihw,2.0,2014-03-08 21:27:50
TjwPPpz0o8URfa6RXE8-oA,awOKeCwbzutECzI4R6JGFg,1.0,2020-10-08 14:42:09
TkFfkUhNLczx5LB-uR9qaw,2KIDQyTh-HzLxOUEDqtDBg,5.0,2016-01-15 17:04:51
TkFfkUhNLczx5LB-uR9qaw,5rSg5FARufPsy_ACLLhy-g,4.0,2016-01-28 12:12:54
TkFfkUhNLczx5LB-uR9qaw,9b-LZWsj75mmfMYuChXDkg,5.0,2015-08-14 15:18:10
TkFfkUhNLczx5LB-uR9qaw,Bii6sQO2QNinBq9vdakNBg,4.0,2016-06-23 04:30:02
TkFfkUhNLczx5LB-uR9qaw,GTS97x6mFLjGXn3ITKaQuw,5.0,2016-03-09 22:43:55
TkFfkUhNLczx5LB-uR9qaw,I5jxUHS1Dp2rg40eDzyiCA,5.0,2019-01-29 16:34:37
TkFfkUhNLczx5LB-uR9qaw,PM_WuWyoqrKf20vYcD6ihQ,5.0,2016-01-12 13:28:31
TkFfkUhNLczx5LB-uR9qaw,Ps7Q7BOKzJO4nDTUhbk43Q,5.0,2019-06-03 13:36:25
TkFfkUhNLczx5LB-uR9qaw,R_Wi9jh57H_OzzAVWO71Bw,5.0,2019-11-04 17:04:06
TkFfkUhNLczx5LB-uR9qaw,XBlwldJfMJPzgEatHKFx8w,4.0,2016-06-25 14:26:38
TkFfkUhNLczx5LB-uR9qaw,hV0rmTB2S2fYzjQKlHtKuw,5.0,2016-01-17 14:12:18
TkFfkUhNLczx5LB-uR9qaw,n5i09tgSuzv9ZeIN9Qe5oQ,5.0,2016-01-28 13:32:42
TlWN7zYAOXT4VYgaTXY8Cw,Q4_uwzXOKX5jv1I6SBR9ig,4.0,2019-06-06 02:31:48
TlWN7zYAOXT4VYgaTXY8Cw,T0GS1FEYQBy2xlxWGWamBw,4.0,2018-02-20 04:07:18
Tm3SdDX5fa8O6NN-tciSkA,IkY2ticzHEn4QFn8hQLSWg,1.0,2017-05-24 19:39:08
Tn8iXFhLvKL3N5oxGI1Qww,QtUn-vphzwt_cOQVkDlyow,5.0,2018-01-17 16:49:57
TnxZgS3lrNYsPohd_OpiCg,0ZsqqzHu1HHkDdIKoivi5g,4.0,2016-08-25 02:27:57
TnxZgS3lrNYsPohd_OpiCg,6_Gsn1ZxSosWb6mZusap0Q,5.0,2018-02-22 01:31:40
TnxZgS3lrNYsPohd_OpiCg,GTS97x6mFLjGXn3ITKaQuw,5.0,2016-02-12 00:32:40
TnxZgS3lrNYsPohd_OpiCg,SqnMmUeoWrc5g66wAHOq4g,5.0,2016-05-02 03:29:27
TnxZgS3lrNYsPohd_OpiCg,gytqFU8j-b6dpNcLEwMDYQ,5.0,2019-11-05 14:42:16
TnxZgS3lrNYsPohd_OpiCg,sSzoKdBQlU2DvNurOHxCFQ,5.0,2017-06-14 22:03:53
TnxZgS3lrNYsPohd_OpiCg,yySSmWlJau9hQkyolVIEQQ,2.0,2017-01-01 16:02:52
To0GTLW5MGZwOg5TxxZIQA,oJ4ik-4PZe6gexxW-tSmsw,3.0,2018-01-24 16:00:47
ToG-oQVqhKp00tjlSxQZTg,KHe6HAqmyioITwTvg9Bbcg,5.0,2020-07-28 19:17:14
TqEOK7uxaXj7SbJZKEktxw,IkZgPqgwKSuQFAf4s0Z21g,4.0,2019-04-02 21:01:57
TqEOK7uxaXj7SbJZKEktxw,IxlIgLbIbynzJdzeqO860Q,5.0,2019-04-06 01:13:23
TqEOK7uxaXj7SbJZKEktxw,tf6S06LD09IFDHUpOPqPaw,5.0,2021-04-19 18:19:17
Tqm7Wu7IBJ1td3Ab5ZpUhw,Nvuya8iH_NaJlzXg-dx1-A,5.0,2013-07-19 14:40:42
TrU49Ydk2ZMjlh0rtOVj7g,3XirYkP9PJvVXIEDPNNXLA,4.0,2017-09-19 23:38:39
TrU49Ydk2ZMjlh0rtOVj7g,5ZXmpIVqjGB9cqEUDJ7Reg,4.0,2017-12-01 03:56:16
TrU49Ydk2ZMjlh0rtOVj7g,EYw42-YsnMr0pbqM5YXRxw,4.0,2018-04-11 23:27:11
TrU49Ydk2ZMjlh0rtOVj7g,Fok0BLJP0OMxbbl3l6QmZA,5.0,2021-11-03 23:39:32
TrU49Ydk2ZMjlh0rtOVj7g,GXFMD0Z4jEVZBCsbPf4CTQ,5.0,2017-11-25 04:47:16
TrU49Ydk2ZMjlh0rtOVj7g,N17pdux3YwNgeXHZEXppBA,5.0,2018-04-14 02:59:23
TrU49Ydk2ZMjlh0rtOVj7g,OZcl2HOUXAHuICrh5d2WjQ,4.0,2017-12-20 02:44:27
TrU49Ydk2ZMjlh0rtOVj7g,TNTBObKmICMn13T0pyAGyg,4.0,2018-04-13 11:20:19
TrU49Ydk2ZMjlh0rtOVj7g,UfWjaifeYmyldKxlEYI9cg,5.0,2019-07-01 04:14:44
TrU49Ydk2ZMjlh0rtOVj7g,cQIh4YJlVtZI9TLF5_smOg,5.0,2017-12-20 03:20:17
TrU49Ydk2ZMjlh0rtOVj7g,fCDMLD21ypv1XZ_EyafCkQ,4.0,2019-10-23 23:37:49
TrU49Ydk2ZMjlh0rtOVj7g,kfqgGm2hJUj4NXEkkk1qIA,4.0,2019-07-01 15:54:14
TrU49Ydk2ZMjlh0rtOVj7g,oC91lprbbfzw7DOYiYln7Q,4.0,2017-12-17 15:41:15
TrU49Ydk2ZMjlh0rtOVj7g,xB3MxRBF6l8rd9xxJVnLhw,5.0,2021-09-05 01:57:35
TrgS0XlD250YEf281vXN0w,yXJsY6k67TfO7du7UJVWCg,5.0,2020-06-06 22:16:35
Ttn1RtATzZBtWsx6MoPGqQ,k6xc8FiZp2hppWcQJzNVpQ,5.0,2020-12-10 20:54:49
TtuLyYy4Gf41XA2JUQgY8A,2D-8pjS2NB9ut8AIUFEu2w,4.0,2013-11-15 20:06:09
Tuihtzlt52SVPwLn03Lv0Q,SwBhaxfQPbyhsi0QHUAN0A,1.0,2015-06-30 14:49:50
Tuv7Vgr-tgpBIIgxxaOzqQ,SJ27iHWa1HwlW_1YRWXZcg,5.0,2013-12-23 06:12:24
TvLSzBrSM1EkzCL1np6imw,lPx8jUBfK1K6u3UgowU5mg,1.0,2021-08-15 23:00:06
Tvegk5s428x5XwFZcTQypg,Q-prSTdggNlxAEFV88BZOw,2.0,2010-01-19 06:18:55
Tvegk5s428x5XwFZcTQypg,RnhLCG4N9MPy6ZRzq787Cg,3.0,2009-04-07 23:19:39
Tvegk5s428x5XwFZcTQypg,ZUp2DI8r1ro5iY3ldR6x6w,5.0,2010-01-19 21:17:25
Tvegk5s428x5XwFZcTQypg,d28lZlSps97FHhXZazJ8zA,4.0,2010-02-11 22:57:03
TwPlaNvnziaN2wB3lk_9Mw,9cybDNxJ7cyNVkmwm-ktcg,5.0,2020-03-09 18:20:38
TwPlaNvnziaN2wB3lk_9Mw,C26xmwM2_OgJJi2BbL3KkQ,3.0,2020-03-08 16:08:28
TwPlaNvnziaN2wB3lk_9Mw,FaY_9x8ZtsuHe5wS2iJM1Q,5.0,2017-01-06 00:58:10
TwPlaNvnziaN2wB3lk_9Mw,SbuLL-8eSaUs-huaYR5_IQ,5.0,2018-07-10 16:18:29
TwPlaNvnziaN2wB3lk_9Mw,ZTctPm8-lBy0iJ9dFhYhyQ,5.0,2014-09-10 18:43:15
TwoySZgw93uN6VcXJD5iJA,pqcYTOo8kMYoNt4fjOm_vQ,2.0,2021-02-17 03:03:28
TwtDg6JoL3k1sJetfE_K0Q,035gK3ASKDns-ojUSnV4IA,1.0,2019-05-28 06:17:38
Tys-LkUZLtVtN2Yl5om2Qw,IkY2ticzHEn4QFn8hQLSWg,1.0,2013-08-20 01:08:55
TzUbr6BiQwR1bNfVOuE4GQ,EaOpoKLdqNwZ2q5owQ6LDA,4.0,2013-04-04 03:53:02
TzUbr6BiQwR1bNfVOuE4GQ,UjQnH-pElJZ9jD51vOt5Rw,4.0,2012-07-06 04:27:06
TzUbr6BiQwR1bNfVOuE4GQ,tV46IhCfHbsx_af-pMupiw,2.0,2012-04-28 04:59:34
Tzdu8NMT7Sv87HLkpHl1LA,CX41cIFRNSYtcv8ZbpiMkw,5.0,2015-07-26 23:00:26
Tzql1xnrk8BLS3-h7-eYTQ,xxvgV_6FrRzXPhpT8EWXUg,3.0,2013-03-09 15:34:27
U-blmCm_qUbibUUgqDSB_g,s4k1P9FHfPUzw3dqXRp7eA,4.0,2021-06-04 14:37:04
U-nR7ND8CDN2x8ia73CH2Q,wl7rFbvRUstwyB2vRDW6IQ,5.0,2016-05-24 20:46:54
U0iT329n01nNubidPZJhMQ,6Aa0t9YWJNknGP9tHWmG5Q,5.0,2015-05-09 22:27:13
U0o2WkxhZId0eL1LzYgsKQ,3X2pmXKqaMQ6xZjJHlKn8w,5.0,2019-08-17 06:29:56
U0o2WkxhZId0eL1LzYgsKQ,3tf6oHkhN22mqFNMSPsZlQ,4.0,2019-01-16 06:50:29
U0o2WkxhZId0eL1LzYgsKQ,MNnCUYhi8JGEF7isbLXAFg,4.0,2018-10-25 16:21:09
U0o2WkxhZId0eL1LzYgsKQ,jbJTF1zVmZsk4hea8hoeVA,5.0,2019-01-10 14:06:48
U0o2WkxhZId0eL1LzYgsKQ,k66N-4OusE74AAbUR9L1Tg,5.0,2019-04-11 06:09:27
U0vzuP_b7vwX8OnLkXaQFQ,2SVykxI_KVFiHQYpLfmU3g,4.0,2013-07-17 20:43:38
U0vzuP_b7vwX8OnLkXaQFQ,jbJTF1zVmZsk4hea8hoeVA,4.0,2013-07-15 23:21:08
U13tLFucJNz1fNv_Xgdj0g,eUoV6GeeP3GPm9Q3LK3apg,1.0,2018-02-06 18:16:44
U25kwzIUl_YV4h-KVp9fvg,-Dg2pJigtydnPUUW5XBamQ,5.0,2017-06-24 20:20:05
U2sN2-HGvh27FyXKFlvkBg,3pamD1Qj7MXrF6dglK_guQ,5.0,2008-09-10 16:22:40
U4INQZOPSUaj8hMjLlZ3KA,-1XSzguS6XLN-V6MVZMg2A,4.0,2016-11-18 16:18:20
U4INQZOPSUaj8hMjLlZ3KA,GBTPC53ZrG1ZBY3DT8Mbcw,5.0,2010-02-24 14:20:24
U4INQZOPSUaj8hMjLlZ3KA,GXFMD0Z4jEVZBCsbPf4CTQ,5.0,2015-05-23 20:37:26
U4INQZOPSUaj8hMjLlZ3KA,MuKoTR56s6elHEI2wUkgJA,2.0,2019-12-13 13:42:26
U4INQZOPSUaj8hMjLlZ3KA,OWOOc0YjU_kioLeEgo5VCA,4.0,2015-05-15 22:44:29
U4INQZOPSUaj8hMjLlZ3KA,VVH6k9-ycttH3TV_lk5WfQ,5.0,2016-12-02 17:39:39
U4INQZOPSUaj8hMjLlZ3KA,_nqrmx5xKLQyrbmjhwiiuA,3.0,2015-06-05 14:41:20
U4INQZOPSUaj8hMjLlZ3KA,ltBBYdNzkeKdCNPDAsxwAA,2.0,2015-06-04 04:43:06
U4INQZOPSUaj8hMjLlZ3KA,vN6v8m4DO45Z4pp8yxxF_w,4.0,2016-11-17 15:52:41
U4INQZOPSUaj8hMjLlZ3KA,yj9lGwTLo_R1rMxJoEiR8g,3.0,2015-05-14 20:07:36
U6CknC8K0NTsXn_yLPV6tQ,IGna30iAQJa6RMbsv-9tWg,5.0,2013-11-04 20:21:14
U6CknC8K0NTsXn_yLPV6tQ,SBtjW_pKw3XaOKtKAavWZg,5.0,2014-06-13 04:30:57
U6zA3bzUGAcvy4_-izntKw,IzTh_D90T7LZRxy1lgAG-Q,4.0,2019-03-18 00:15:39
U6zA3bzUGAcvy4_-izntKw,S1FwTmCAwv5ulu5gToWi_w,4.0,2018-12-11 19:15:46
U7NLhaVfOJrHb9XLsZbJnQ,DytKODMqcvQ7MWA0NN2uNw,5.0,2012-11-09 15:44:11
U7NLhaVfOJrHb9XLsZbJnQ,yMeC2ltA33lJ-nBIQP4sJQ,4.0,2014-03-28 17:23:01
U9R5bmRb_RcgZHVOX7vvMw,pWuoHHu0LuVrD0HjadDygg,1.0,2014-05-13 02:22:08
UATJHaTQf5fufIWLC43gyg,11qwVOxX-Z0bWAnfpVLnlw,3.0,2015-04-16 05:36:02
UATJHaTQf5fufIWLC43gyg,EagkHaaC-kUozD3MPzbRIw,4.0,2015-04-15 21:15:57
UATJHaTQf5fufIWLC43gyg,FaY_9x8ZtsuHe5wS2iJM1Q,5.0,2015-04-17 04:50:03
UATJHaTQf5fufIWLC43gyg,GBTPC53ZrG1ZBY3DT8Mbcw,4.0,2015-04-16 03:53:20
UATJHaTQf5fufIWLC43gyg,oBNrLz4EDhiscSlbOl8uAw,4.0,2015-04-15 22:09:27
UAmNOcKIkTiYUHhFdZ3jYA,Oh3Q3QfhMl2DArFiLUrT9Q,1.0,2013-12-28 23:58:00
UB8TnUnRSCOVglqBDgQkoQ,BiwzXBmuQX5-P5dW9ZjCMA,5.0,2021-06-27 04:54:15
UB8TnUnRSCOVglqBDgQkoQ,vWjME92WddneF98IqzaNfQ,5.0,2017-03-23 02:28:13
UBr98nMhek-w6XtazKRyYw,l_mx_q740TLKBPCMa_mtJw,5.0,2021-04-22 15:59:01
UCY5tQQ_-7fB_CKZYJYQAQ,RRGLss4hhvZZuR0N6GQlSw,5.0,2016-07-03 02:43:31
UC_q7Ak-r-erKYo4OleZvw,5j9TfW8RrdkpaHlaBwt6bQ,1.0,2010-10-24 14:34:59
UDQI6MyqcoC5MLF7tS6aow,617w8MQE3z1szmLvs0WfCw,5.0,2016-09-28 02:34:17
UEIOT1JdvCDIXLN8dQIiGg,9kv9JpLhzkN3UeWZDrsmEA,5.0,2011-02-28 04:26:56
UEIOT1JdvCDIXLN8dQIiGg,FkmUQqJCjgAYSlckQL0umw,4.0,2014-12-08 04:07:58
UEIOT1JdvCDIXLN8dQIiGg,Meww6RIE4cFL_kG0aRlbAA,5.0,2020-05-05 02:49:15
UEIOT1JdvCDIXLN8dQIiGg,W3vh-SwbjqvTWczrDOsKgA,4.0,2015-07-26 18:23:33
UEIOT1JdvCDIXLN8dQIiGg,XNllgtbX8Er5sixIrJMEoQ,5.0,2013-02-11 19:46:47
UEIOT1JdvCDIXLN8dQIiGg,pGwrPSAlwMvEnOsFHqB72Q,4.0,2017-04-22 12:59:31
UEIOT1JdvCDIXLN8dQIiGg,pSgZ6x48zgkbWucfzswkzg,5.0,2017-12-08 03:42:32
